ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,ip_proto,version,cipher,curve,server_name,resumed,last_alert,next_protocol,established,ssl_history,cert_chain_fps,client_cert_chain_fps,sni_matches_cert,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,trans_depth,method,host,uri,referrer,user_agent,origin,request_body_len,response_body_len,status_code,status_msg,info_code,info_msg,tags,username,password,proxied,orig_fuids,orig_filenames,orig_mime_types,resp_fuids,resp_filenames,resp_mime_types,fingerprint,certificate.version,certificate.serial,certificate.subject,certificate.issuer,certificate.not_valid_before,certificate.not_valid_after,certificate.key_alg,certificate.sig_alg,certificate.key_type,certificate.key_length,certificate.exponent,certificate.curve,san.dns,san.uri,san.email,san.ip,basic_constraints.ca,basic_constraints.path_len,host_cert,client_cert
1742038225.011447,C9bOxO2dLXWcAWK595,192.168.1.6,50460,8.8.8.8,53,udp,dns,0.031616,0,148,SHR,T,F,0,Cd,0,0,1,176,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.011786,CDSPZP2tA0ZCURgJt,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,48690,2001:df2:e500:ed1a::1,443,tcp,-,-,-,-,OTH,F,F,0,C,0,0,0,0,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.012044,CY0PsG3jF9Wkr0rVo5,192.168.1.6,56376,20.205.243.166,443,tcp,-,1.470053,0,293884,RSTO,T,F,0,^hCdCaccCRf,2,80,183,256041,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.012636,CbmUKikYfvcb2WsAd,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,38162,2a04:4e42:600::396,443,tcp,-,-,-,-,OTH,F,F,0,C,0,0,0,0,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.012875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIsf0M3Z7K3TOOCNh5,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,40026,2620:149:af0::10,80,1,-,-,-,-,-,-,0,304,301,Redirect,-,-,(empty),-,-,-,-,-,-,FacfJ63uuIsB6z5HKb,-,text/html,,,,,,,,,,,,,,,,,,,,,
1742038225.015061,CrWfxs2aRgQuco9ku8,192.168.1.6,42296,20.205.243.166,80,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.015567,CbTG2h2QTfCjRBrzzc,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,59264,2a05:d018:76c:b685:3b38:679d:2640:1ced,443,tcp,-,-,-,-,OTH,F,F,0,C,0,0,0,0,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.015838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUdVRV3uqmjBWvpeYh,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,40340,2001:df2:e500:ed1a::1,80,1,-,-,-,-,-,-,0,0,301,Moved Permanently,-,-,(empty),-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,
1742038225.015873,CID4Bc3fndGV85f00i,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,33428,2001:4998:24:120d::1:0,443,tcp,-,-,-,-,OTH,F,F,0,C,0,0,0,0,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.016047,C0q2Xi4ad2VYmarLK2,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,48662,2001:df2:e500:ed1a::1,443,tcp,-,1.515832,0,5247,SHR,F,F,0,^hCdCaf,0,0,13,6191,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.017731,CopB882c84pWQN4Zt7,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,47914,2a05:d014:5c0:2601::6,443,tcp,-,-,-,-,OTH,F,F,0,C,0,0,0,0,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.020180,CLDPtb2dIUtxXVlKec,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,48194,2a04:4e42:400::773,443,tcp,-,-,-,-,OTH,F,F,0,C,0,0,0,0,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.020789,ConFwS2RbHDSoytGSj,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,36400,2a03:2880:f115:83:face:b00c:0:25de,443,tcp,-,-,-,-,OTH,F,F,0,C,0,0,0,0,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.020928,COQ2iE27DCD0x3V7K9,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,36412,2a03:2880:f115:83:face:b00c:0:25de,443,tcp,-,-,-,-,OTH,F,F,0,C,0,0,0,0,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.021165,CZAYHD4pQA50uIhUw2,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,36416,2a03:2880:f115:83:face:b00c:0:25de,443,tcp,-,-,-,-,OTH,F,F,0,C,0,0,0,0,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.021200,C7ckcUmhnYjet6lsk,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,38080,2a03:2880:f115:83:face:b00c:0:25de,80,tcp,-,-,-,-,OTH,F,F,0,C,0,0,0,0,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.021250,CyWN0E1FNnnLluHceg,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,36432,2a03:2880:f115:83:face:b00c:0:25de,443,tcp,-,-,-,-,OTH,F,F,0,C,0,0,0,0,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.022678,CBREfV1ofY5kB7Ntgj,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,56930,2620:149:af0::10,443,tcp,-,1.622965,0,4242,RSTRH,F,F,0,^hCadfCr,0,0,10,4946,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.022774,CYyZFs0JxjJanJO32,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,56914,2620:149:af0::10,443,tcp,-,1.560599,0,4570,RSTRH,F,F,0,^hCadcfr,0,0,8,2999,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.023227,CVKABS2r6m7dcK12v7,192.168.1.6,38586,104.18.32.7,443,tcp,-,1.534464,0,3875,SHR,T,F,0,^hCadCf,0,0,13,4559,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.023367,C5lhCY3KQGXOrU3Ob7,192.168.1.6,41036,172.64.155.249,443,tcp,-,1.684738,0,3888,SHR,T,F,0,^hCadCf,0,0,13,4572,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.023514,CHCKFw4vM05kvMQavf,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,48678,2001:df2:e500:ed1a::1,443,tcp,-,1.647448,0,5467,SHR,F,F,0,^hCcdCaf,0,0,9,3283,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.026850,CeywEm1h9GbAIk6eBi,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,56922,2620:149:af0::10,443,tcp,-,1.581167,0,4569,RSTRH,F,F,0,^hCadcfr,0,0,8,2999,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.030748,CjIfA9ok6O1464xGk,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,40400,2a05:d014:5c0:2601::6,80,tcp,-,-,-,-,OTH,F,F,0,C,0,0,0,0,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.034752,C8aQPxYiupLJ8K9Sa,192.168.1.6,56934,8.8.8.8,53,udp,dns,0.027938,0,123,SHR,T,F,0,Cd,0,0,1,151,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.036765,CxozTc4gHtlgGdf5xe,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,48698,2001:df2:e500:ed1a::1,443,tcp,-,-,-,-,OTH,F,F,0,C,0,0,0,0,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.037381,CKmrex2QbQjaO8D8Ek,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,34964,2a04:4e42::396,443,tcp,-,1.582497,0,4568,SHR,F,F,0,^hCadCf,0,0,18,5880,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.037662,CHPL2h1A9apyrDlPba,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,42592,2606:4700::6810:85e5,80,tcp,-,0.110419,0,1106,SHR,F,F,0,^hCadf,0,0,4,1402,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.040986,C1sryN3mlSBvqQ4G34,192.168.1.6,56047,8.8.8.8,53,udp,dns,0.032272,0,107,SHR,T,F,0,Cd,0,0,1,135,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.041216,CZXC0a3tewhGFSmZ75,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,47618,2a04:4e42:400::396,443,tcp,-,2.612242,0,4590,SHR,F,F,0,^hCacdCf,0,0,15,2946,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.041458,CHqhzo2QdgVmhcpLGe,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,50920,2606:4700::6810:85e5,443,tcp,-,-,-,-,OTH,F,F,0,C,0,0,0,0,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.041476,CcQDyf2PzWidXrluyd,192.168.1.6,44448,8.8.8.8,53,udp,dns,0.028430,0,106,SHR,T,F,0,Cd,0,0,1,134,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.044735,CuzsKs4BUaioJnHZM3,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,51130,2404:6800:4005:825::200e,443,tcp,-,-,-,-,OTH,F,F,0,C,0,0,0,0,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.044949,ClwsOw2ufkw5naATI2,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,39310,2a04:4e42:600::81,443,tcp,-,-,-,-,OTH,F,F,0,C,0,0,0,0,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.045116,CSa07D4F91EW8HxRV8,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,41792,2a04:4e42:600::81,80,tcp,-,-,-,-,OTH,F,F,0,C,0,0,0,0,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.045190,C3ls1P3GVRZ4sdYDvk,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,48690,2001:df2:e500:ed1a::1,443,tcp,-,1.756966,0,5474,SHR,F,F,0,^hCdCaf,0,0,13,6418,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.045388,Ckr6NZ16aU9XTdg7we,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,38118,2a05:d018:76c:b683:f711:f0cf:5cc7:b815,443,tcp,-,-,-,-,OTH,F,F,0,C,0,0,0,0,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.046127,CMMHDk1Rfzd8mBqRbc,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,41354,2a05:d018:76c:b684:8e48:47c9:84aa:b34d,443,tcp,-,-,-,-,OTH,F,F,0,C,0,0,0,0,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.046516,CmPWk02jJAQbDTljgh,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,39326,2a04:4e42:600::81,443,tcp,-,-,-,-,OTH,F,F,0,C,0,0,0,0,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.046787,CpFIXB4suajew0nLXe,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,59970,2a04:4e42:800::773,443,tcp,-,-,-,-,OTH,F,F,0,C,0,0,0,0,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.048041,CY22DpSZOmcDNEyDi,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,36400,2a03:2880:f115:83:face:b00c:0:25de,443,tcp,-,1.590960,0,3910,SHR,F,F,0,^hCadCf,0,0,17,5142,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.049566,Coyw1o3jMtkhMUtXO1,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,36412,2a03:2880:f115:83:face:b00c:0:25de,443,tcp,-,1.609899,0,3889,SHR,F,F,0,^hCadCf,0,0,14,4905,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.049739,CsBuiVkGF5ikgmUU8,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,38162,2a04:4e42:600::396,443,tcp,-,1.288616,0,4568,SHR,F,F,0,^hCadCf,0,0,18,5880,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.049774,CjFU1vKgZitEPdYv,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,36416,2a03:2880:f115:83:face:b00c:0:25de,443,tcp,-,1.562878,0,3889,SHR,F,F,0,^hCadCf,0,0,14,4905,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.049843,C3pauxEZBsjtE4vj4,192.168.1.6,56378,20.205.243.166,443,tcp,-,1.941011,1,137107,RSTO,T,F,0,^hCdCaccRfR,3,120,47,47647,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.050070,CUqNDr1GQzOUtX7fri,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,47928,2a05:d014:5c0:2601::6,443,tcp,-,-,-,-,OTH,F,F,0,C,0,0,0,0,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.050087,C83v951AaiwTIcWJwk,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,38080,2a03:2880:f115:83:face:b00c:0:25de,80,tcp,-,0.057634,0,196,SHR,F,F,0,^hCadf,0,0,4,492,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.050509,CT5ZP314j4RigB4DH4,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,36432,2a03:2880:f115:83:face:b00c:0:25de,443,tcp,-,1.558362,0,3909,SHR,F,F,0,^hCadCtf,0,0,15,4997,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.053760,CEcszqyBW6yfW4z6,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,48202,2a04:4e42:400::773,443,tcp,-,-,-,-,OTH,F,F,0,C,0,0,0,0,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.055005,CFVIcg3n5atVreEhR8,192.168.1.6,42296,20.205.243.166,80,tcp,-,0.081448,0,84,SHR,T,F,0,^hCdf,0,0,3,248,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.056252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCcFR213ReTHpTypv4,192.168.1.6,43950,172.64.155.249,80,1,-,-,-,-,-,-,0,167,301,Moved Permanently,-,-,(empty),-,-,-,-,-,-,F40jVi40J9xxNLB1vi,-,text/html,,,,,,,,,,,,,,,,,,,,,
1742038225.056493,CAw1Wo4yzFCAWMWJ7,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,48194,2a04:4e42:400::773,443,tcp,-,1.552919,0,4103,SHR,F,F,0,^hCadCf,0,0,19,5487,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.057474,Cwc17J2c9JtmXIIwNj,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,50410,2a04:4e42:200::773,443,tcp,-,-,-,-,OTH,F,F,0,C,0,0,0,0,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.067576,CUXNrf3sVL6jooZPU4,192.168.1.6,56388,20.205.243.166,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.067745,CkqbYp2xijHWPh3gA,192.168.1.6,56396,20.205.243.166,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.072739,CSZwfL3noXV1gmYWTa,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,50920,2606:4700::6810:85e5,443,tcp,-,1.549369,0,4212,SHR,F,F,0,^hCadCf,0,0,13,5156,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.073704,CQJMxr3SeAHPI5w5cj,192.168.1.6,38598,104.18.32.7,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.076180,CEZgEW1LO0lCFkBfjf,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,48698,2001:df2:e500:ed1a::1,443,tcp,-,1.224811,0,5467,SHR,F,F,0,^hCdCaf,0,0,11,6267,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.077810,CuNHB62WFjffbjz8ae,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,39310,2a04:4e42:600::81,443,tcp,-,1.476037,0,5679,SHR,F,F,0,^hCadCft,0,0,17,6919,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.077929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C83v951AaiwTIcWJwk,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,38080,2a03:2880:f115:83:face:b00c:0:25de,80,1,-,-,-,-,-,-,0,0,301,Moved Permanently,-,-,(empty),-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,
1742038225.080910,CXdLyj4A0i3kwZJT8c,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,41792,2a04:4e42:600::81,80,tcp,-,0.075170,0,768,SHR,F,F,0,^hCadf,0,0,5,1136,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.081227,Ce2LN6UDWmg2fNjie,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,39326,2a04:4e42:600::81,443,tcp,-,2.446221,0,5701,SHR,F,F,0,^hCacCdf,0,0,14,1693,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.083155,C5xINa3Do77OHnUrNa,192.168.1.6,51184,52.94.236.248,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.087545,CLNPA3jDWVaCu1Rqi,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,48202,2a04:4e42:400::773,443,tcp,-,1.351247,0,4080,SHR,F,F,0,^hCadCf,0,0,18,5392,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.090361,CQmYpf4xY6agX31RRh,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,50410,2a04:4e42:200::773,443,tcp,-,1.394419,0,4102,SHR,F,F,0,^hCadCf,0,0,18,5414,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.091428,CRucYS3Bq7n0DBcHMj,192.168.1.6,40752,205.251.242.103,80,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.091672,Cgd2dd2uig1SQ9zbF5,192.168.1.6,54678,205.251.242.103,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.091909,CJckTx3wj49ecb5N08,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,47630,2a04:4e42:400::396,443,tcp,-,-,-,-,OTH,F,F,0,C,0,0,0,0,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.092371,CzGbtgfrlSrbR3X12,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,38170,2603:1030:20e:3::23c,443,tcp,-,-,-,-,OTH,F,F,0,C,0,0,0,0,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.093018,Cp7M5f29HMPa0lgWAg,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,36634,2a05:d014:5c0:2600::6,443,tcp,-,-,-,-,OTH,F,F,0,C,0,0,0,0,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.093582,C91yA44vxxV6RBRIu2,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,39340,2a04:4e42:600::81,443,tcp,-,-,-,-,OTH,F,F,0,C,0,0,0,0,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.095756,CjqRTs3w72FK7at8N9,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,51130,2404:6800:4005:825::200e,443,tcp,-,1.668851,0,7833,SHR,F,F,0,^hCadCf,0,0,18,9137,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.096424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CFVIcg3n5atVreEhR8,192.168.1.6,42296,20.205.243.166,80,1,-,-,-,-,-,-,0,0,301,Moved Permanently,-,-,(empty),-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,
1742038225.100913,CbR1Ym4hqtnNFQUt6c,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,44238,2606:4700::6810:84e5,443,tcp,-,-,-,-,OTH,F,F,0,C,0,0,0,0,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.103622,CYlaks3i3zFdTs9tO4,192.168.1.6,38598,104.18.32.7,443,tcp,-,1.620943,0,3846,SHR,T,F,0,^hCadCf,0,0,13,4530,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.104046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHPL2h1A9apyrDlPba,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,42592,2606:4700::6810:85e5,80,1,-,-,-,-,-,-,0,167,301,Moved Permanently,-,-,(empty),-,-,-,-,-,-,FwMZPc2zKDYmINvYwl,-,text/html,,,,,,,,,,,,,,,,,,,,,
1742038225.104314,CM9MNi17EnlzaR9xB8,192.168.1.6,50565,8.8.8.8,53,udp,dns,0.030804,0,107,SHR,T,F,0,Cd,0,0,1,135,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742038225.104488,CR3Vsc5wJ2CC56jwc,2001:ee0:4f85:4970:9a40:bbff:fe44:4b10,44246,2606:4700::6810:84e5,443,tcp,-,-,-,-,OTH,F,F,0,C,0,0,0,0,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
